location,date,vaccine,total_vaccinations
Hungary,2022-01-28,Sinopharm/Beijing,2281740
Hungary,2022-02-04,Johnson&Johnson,330787
Hungary,2022-02-04,Moderna,1045546
Hungary,2022-02-04,Oxford/AstraZeneca,1252732
Hungary,2022-02-04,Pfizer/BioNTech,9264375
Hungary,2022-02-04,Sinopharm/Beijing,2286612
Hungary,2022-02-11,Johnson&Johnson,332731
Hungary,2022-02-11,Moderna,1050979
Hungary,2022-02-11,Oxford/AstraZeneca,1252808
Hungary,2022-02-11,Pfizer/BioNTech,9348665
Hungary,2022-02-11,Sinopharm/Beijing,2290938
Hungary,2022-02-18,Johnson&Johnson,334183
Hungary,2022-02-18,Moderna,1055060
Hungary,2022-02-18,Oxford/AstraZeneca,1252847
Hungary,2022-02-18,Pfizer/BioNTech,9408421
Hungary,2022-02-18,Sinopharm/Beijing,2294471
Hungary,2022-02-25,Johnson&Johnson,335592
Hungary,2022-02-25,Moderna,1059317
Hungary,2022-02-25,Oxford/AstraZeneca,1252870
Hungary,2022-02-25,Pfizer/BioNTech,9456348
Hungary,2022-02-25,Sinopharm/Beijing,2298230
Hungary,2022-03-04,Johnson&Johnson,336413
Hungary,2022-03-04,Moderna,1061741
Hungary,2022-03-04,Oxford/AstraZeneca,1252888
Hungary,2022-03-04,Pfizer/BioNTech,9485945
Hungary,2022-03-04,Sinopharm/Beijing,2300366
Hungary,2022-03-11,Johnson&Johnson,337037
Hungary,2022-03-11,Moderna,1063550
Hungary,2022-03-11,Oxford/AstraZeneca,1252898
Hungary,2022-03-11,Pfizer/BioNTech,9506132
Hungary,2022-03-11,Sinopharm/Beijing,2301811
Hungary,2022-03-18,Johnson&Johnson,337388
Hungary,2022-03-18,Moderna,1064635
Hungary,2022-03-18,Oxford/AstraZeneca,1252912
Hungary,2022-03-18,Pfizer/BioNTech,9518627
Hungary,2022-03-18,Sinopharm/Beijing,2302704
Hungary,2022-03-25,Johnson&Johnson,338008
Hungary,2022-03-25,Moderna,1066434
Hungary,2022-03-25,Oxford/AstraZeneca,1252924
Hungary,2022-03-25,Pfizer/BioNTech,9538840
Hungary,2022-03-25,Sinopharm/Beijing,2304030
Hungary,2022-04-01,Johnson&Johnson,338522
Hungary,2022-04-01,Moderna,1067902
Hungary,2022-04-01,Oxford/AstraZeneca,1252932
Hungary,2022-04-01,Pfizer/BioNTech,9555413
Hungary,2022-04-01,Sinopharm/Beijing,2305080
Hungary,2022-04-08,Johnson&Johnson,338954
Hungary,2022-04-08,Moderna,1069021
Hungary,2022-04-08,Oxford/AstraZeneca,1252941
Hungary,2022-04-08,Pfizer/BioNTech,9567717
Hungary,2022-04-08,Sinopharm/Beijing,2305939
Hungary,2022-04-15,Johnson&Johnson,339281
Hungary,2022-04-15,Moderna,1069646
Hungary,2022-04-15,Oxford/AstraZeneca,1252949
Hungary,2022-04-15,Pfizer/BioNTech,9574923
Hungary,2022-04-15,Sinopharm/Beijing,2306590
Hungary,2022-04-22,Johnson&Johnson,339689
Hungary,2022-04-22,Moderna,1070497
Hungary,2022-04-22,Oxford/AstraZeneca,1252957
Hungary,2022-04-22,Pfizer/BioNTech,9585051
Hungary,2022-04-22,Sinopharm/Beijing,2307180
Hungary,2022-04-29,Johnson&Johnson,340068
Hungary,2022-04-29,Moderna,1071224
Hungary,2022-04-29,Oxford/AstraZeneca,1252978
Hungary,2022-04-29,Pfizer/BioNTech,9593976
Hungary,2022-04-29,Sinopharm/Beijing,2307910
Hungary,2022-05-06,Johnson&Johnson,340396
Hungary,2022-05-06,Moderna,1071741
Hungary,2022-05-06,Pfizer/BioNTech,9600545
Hungary,2022-05-06,Sinopharm/Beijing,2308481
Hungary,2022-05-13,Johnson&Johnson,340724
Hungary,2022-05-13,Moderna,1072231
Hungary,2022-05-13,Pfizer/BioNTech,9606706
Hungary,2022-05-13,Sinopharm/Beijing,2308978
Hungary,2022-05-20,Johnson&Johnson,340996
Hungary,2022-05-20,Moderna,1072685
Hungary,2022-05-20,Pfizer/BioNTech,9611873
Hungary,2022-05-20,Sinopharm/Beijing,2309384
Hungary,2022-05-27,Johnson&Johnson,341265
Hungary,2022-05-27,Moderna,1073062
Hungary,2022-05-27,Pfizer/BioNTech,9616338
Hungary,2022-05-27,Sinopharm/Beijing,2309965
Hungary,2022-06-03,Johnson&Johnson,341504
Hungary,2022-06-03,Moderna,1073347
Hungary,2022-06-03,Pfizer/BioNTech,9619732
Hungary,2022-06-03,Sinopharm/Beijing,2310297
Hungary,2022-06-10,Johnson&Johnson,341714
Hungary,2022-06-10,Moderna,1073561
Hungary,2022-06-10,Pfizer/BioNTech,9622192
Hungary,2022-06-10,Sinopharm/Beijing,2310547
Hungary,2022-06-17,Johnson&Johnson,341904
Hungary,2022-06-17,Moderna,1073799
Hungary,2022-06-17,Pfizer/BioNTech,9624877
Hungary,2022-06-17,Sinopharm/Beijing,2310842
Hungary,2022-06-24,Johnson&Johnson,342098
Hungary,2022-06-24,Moderna,1074068
Hungary,2022-06-24,Pfizer/BioNTech,9627555
Hungary,2022-06-24,Sinopharm/Beijing,2311082
Hungary,2022-07-01,Johnson&Johnson,342176
Hungary,2022-07-01,Moderna,1074141
Hungary,2022-07-01,Pfizer/BioNTech,9628937
Hungary,2022-07-01,Sinopharm/Beijing,2311224
Hungary,2022-07-08,Johnson&Johnson,342317
Hungary,2022-07-08,Moderna,1074491
Hungary,2022-07-08,Pfizer/BioNTech,9632016
Hungary,2022-07-08,Sinopharm/Beijing,2311397
Hungary,2022-07-15,Johnson&Johnson,342458
Hungary,2022-07-15,Moderna,1074945
Hungary,2022-07-15,Pfizer/BioNTech,9636708
Hungary,2022-07-15,Sinopharm/Beijing,2311615
Hungary,2022-07-22,Johnson&Johnson,342675
Hungary,2022-07-22,Moderna,1075613
Hungary,2022-07-22,Pfizer/BioNTech,9641889
Hungary,2022-07-22,Sinopharm/Beijing,2311827
Hungary,2022-07-29,Johnson&Johnson,342835
Hungary,2022-07-29,Moderna,1076076
Hungary,2022-07-29,Pfizer/BioNTech,9647066
Hungary,2022-07-29,Sinopharm/Beijing,2312020
Hungary,2022-08-05,Johnson&Johnson,342986
Hungary,2022-08-05,Moderna,1076674
Hungary,2022-08-05,Pfizer/BioNTech,9652126
Hungary,2022-08-05,Sinopharm/Beijing,2312230
Hungary,2022-08-12,Johnson&Johnson,343198
Hungary,2022-08-12,Moderna,1077301
Hungary,2022-08-12,Pfizer/BioNTech,9657896
Hungary,2022-08-12,Sinopharm/Beijing,2312474
Hungary,2022-08-19,Johnson&Johnson,343348
Hungary,2022-08-19,Moderna,1077785
Hungary,2022-08-19,Pfizer/BioNTech,9662077
Hungary,2022-08-19,Sinopharm/Beijing,2312689
Hungary,2022-08-26,Johnson&Johnson,343518
Hungary,2022-08-26,Moderna,1078243
Hungary,2022-08-26,Pfizer/BioNTech,9666502
Hungary,2022-08-26,Sinopharm/Beijing,2312898
Hungary,2022-09-02,Johnson&Johnson,343701
Hungary,2022-09-02,Moderna,1078632
Hungary,2022-09-02,Pfizer/BioNTech,9669694
Hungary,2022-09-02,Sinopharm/Beijing,2313081
Hungary,2022-09-09,Johnson&Johnson,343857
Hungary,2022-09-09,Moderna,1078851
Hungary,2022-09-09,Pfizer/BioNTech,9672284
Hungary,2022-09-09,Sinopharm/Beijing,2313261
Hungary,2022-09-16,Johnson&Johnson,344019
Hungary,2022-09-16,Moderna,1078949
Hungary,2022-09-16,Pfizer/BioNTech,9675150
Hungary,2022-09-16,Sinopharm/Beijing,2313478
Hungary,2022-09-23,Johnson&Johnson,344179
Hungary,2022-09-23,Moderna,1078992
Hungary,2022-09-23,Pfizer/BioNTech,9680633
Hungary,2022-09-23,Sinopharm/Beijing,2313599
Hungary,2022-09-30,Johnson&Johnson,344293
Hungary,2022-09-30,Moderna,1079027
Hungary,2022-09-30,Pfizer/BioNTech,9685677
Hungary,2022-09-30,Sinopharm/Beijing,2313837
Hungary,2022-10-07,Johnson&Johnson,344394
Hungary,2022-10-07,Moderna,1079086
Hungary,2022-10-07,Pfizer/BioNTech,9690374
Hungary,2022-10-07,Sinopharm/Beijing,2313938
Hungary,2022-10-14,Johnson&Johnson,344499
Hungary,2022-10-14,Moderna,1079113
Hungary,2022-10-14,Pfizer/BioNTech,9696592
Hungary,2022-10-14,Sinopharm/Beijing,2314041
Hungary,2022-10-21,Johnson&Johnson,344590
Hungary,2022-10-21,Moderna,1079129
Hungary,2022-10-21,Pfizer/BioNTech,9706657
Hungary,2022-10-21,Sinopharm/Beijing,2314225
Hungary,2022-10-28,Johnson&Johnson,344658
Hungary,2022-10-28,Moderna,1079152
Hungary,2022-10-28,Pfizer/BioNTech,9714198
Hungary,2022-10-28,Sinopharm/Beijing,2314343
Hungary,2022-11-04,Johnson&Johnson,344712
Hungary,2022-11-04,Moderna,1079164
Hungary,2022-11-04,Pfizer/BioNTech,9718881
Hungary,2022-11-04,Sinopharm/Beijing,2314407
Hungary,2022-11-11,Johnson&Johnson,344765
Hungary,2022-11-11,Moderna,1079175
Hungary,2022-11-11,Pfizer/BioNTech,9727150
Hungary,2022-11-11,Sinopharm/Beijing,2314498
Hungary,2022-11-18,Johnson&Johnson,344851
Hungary,2022-11-18,Moderna,1079184
Hungary,2022-11-18,Pfizer/BioNTech,9734492
Hungary,2022-11-18,Sinopharm/Beijing,2314600
Hungary,2022-11-25,Johnson&Johnson,344917
Hungary,2022-11-25,Moderna,1079190
Hungary,2022-11-25,Pfizer/BioNTech,9740717
Hungary,2022-11-25,Sinopharm/Beijing,2314693
Hungary,2022-12-02,Johnson&Johnson,344974
Hungary,2022-12-02,Moderna,1079196
Hungary,2022-12-02,Pfizer/BioNTech,9748459
Hungary,2022-12-02,Sinopharm/Beijing,2314781
Hungary,2022-12-09,Johnson&Johnson,345016
Hungary,2022-12-09,Moderna,1079200
Hungary,2022-12-09,Pfizer/BioNTech,9755377
Hungary,2022-12-09,Sinopharm/Beijing,2314830
Hungary,2022-12-16,Johnson&Johnson,345069
Hungary,2022-12-16,Pfizer/BioNTech,9762558
Hungary,2022-12-16,Sinopharm/Beijing,2314877
Hungary,2022-12-23,Johnson&Johnson,345099
Hungary,2022-12-23,Pfizer/BioNTech,9765518
Hungary,2022-12-23,Sinopharm/Beijing,2314920
Hungary,2022-12-30,Johnson&Johnson,345106
Hungary,2022-12-30,Pfizer/BioNTech,9766127
Hungary,2022-12-30,Sinopharm/Beijing,2314929
Hungary,2023-01-06,Johnson&Johnson,345172
Hungary,2023-01-06,Moderna,1079202
Hungary,2023-01-06,Pfizer/BioNTech,9768979
Hungary,2023-01-06,Sinopharm/Beijing,2314969
Hungary,2023-01-13,Johnson&Johnson,345247
Hungary,2023-01-13,Moderna,1079203
Hungary,2023-01-13,Pfizer/BioNTech,9772247
Hungary,2023-01-13,Sinopharm/Beijing,2315025
Hungary,2023-01-20,Johnson&Johnson,345313
Hungary,2023-01-20,Pfizer/BioNTech,9774914
Hungary,2023-01-20,Sinopharm/Beijing,2315070
Hungary,2023-01-27,Johnson&Johnson,345364
Hungary,2023-01-27,Moderna,1079204
Hungary,2023-01-27,Pfizer/BioNTech,9777056
Hungary,2023-01-27,Sinopharm/Beijing,2315105
Hungary,2023-02-03,Johnson&Johnson,345438
Hungary,2023-02-03,Pfizer/BioNTech,9778198
Hungary,2023-02-03,Sinopharm/Beijing,2315130
Hungary,2023-02-10,Johnson&Johnson,345480
Hungary,2023-02-10,Pfizer/BioNTech,9779009
Hungary,2023-02-10,Sinopharm/Beijing,2315167
Hungary,2023-02-17,Johnson&Johnson,345528
Hungary,2023-02-17,Moderna,1079205
Hungary,2023-02-17,Pfizer/BioNTech,9779638
Hungary,2023-02-17,Sinopharm/Beijing,2315196
Hungary,2023-02-24,Johnson&Johnson,345578
Hungary,2023-02-24,Moderna,1079206
Hungary,2023-02-24,Pfizer/BioNTech,9780114
Hungary,2023-02-24,Sinopharm/Beijing,2315279
Hungary,2023-03-03,Johnson&Johnson,345627
Hungary,2023-03-03,Moderna,1079207
Hungary,2023-03-03,Pfizer/BioNTech,9780506
Hungary,2023-03-03,Sinopharm/Beijing,2315370
Hungary,2023-03-17,Johnson&Johnson,345662
Hungary,2023-03-17,Pfizer/BioNTech,9780749
Hungary,2023-03-17,Sinopharm/Beijing,2315383
Hungary,2023-03-24,Johnson&Johnson,345702
Hungary,2023-03-24,Pfizer/BioNTech,9781012
Hungary,2023-03-24,Sinopharm/Beijing,2315429
Hungary,2023-03-31,Johnson&Johnson,345729
Hungary,2023-03-31,Pfizer/BioNTech,9781204
Hungary,2023-03-31,Sinopharm/Beijing,2315483
Hungary,2023-04-07,Johnson&Johnson,345744
Hungary,2023-04-07,Pfizer/BioNTech,9781293
Hungary,2023-04-07,Sinopharm/Beijing,2315505
Hungary,2023-04-14,Johnson&Johnson,345781
Hungary,2023-04-14,Pfizer/BioNTech,9781498
Hungary,2023-04-14,Sinopharm/Beijing,2315511
Hungary,2023-04-21,Johnson&Johnson,345832
Hungary,2023-04-21,Pfizer/BioNTech,9781661
Hungary,2023-04-28,Johnson&Johnson,345871
Hungary,2023-04-28,Pfizer/BioNTech,9781844
Hungary,2023-05-05,Johnson&Johnson,345893
Hungary,2023-05-05,Pfizer/BioNTech,9781928
Hungary,2023-05-12,Johnson&Johnson,345902
Hungary,2023-05-12,Pfizer/BioNTech,9782002
Hungary,2023-05-19,Johnson&Johnson,345910
Hungary,2023-05-19,Pfizer/BioNTech,9782098
Hungary,2023-05-26,Johnson&Johnson,345930
Hungary,2023-05-26,Pfizer/BioNTech,9782169
Hungary,2023-06-02,Johnson&Johnson,345934
Hungary,2023-06-02,Pfizer/BioNTech,9782213
Hungary,2023-06-09,Johnson&Johnson,345940
Hungary,2023-06-09,Pfizer/BioNTech,9782262
Hungary,2023-06-16,Johnson&Johnson,345946
Hungary,2023-06-16,Pfizer/BioNTech,9782313
Hungary,2023-06-23,Johnson&Johnson,345955
Hungary,2023-06-23,Pfizer/BioNTech,9782350
Hungary,2023-06-30,Johnson&Johnson,345957
Hungary,2023-06-30,Pfizer/BioNTech,9782380
Hungary,2023-07-07,Johnson&Johnson,345961
Hungary,2023-07-07,Pfizer/BioNTech,9782401
Hungary,2023-07-14,Johnson&Johnson,345965
Hungary,2023-07-14,Pfizer/BioNTech,9782437
Hungary,2023-07-21,Johnson&Johnson,345974
Hungary,2023-07-21,Pfizer/BioNTech,9782452
Hungary,2023-07-28,Johnson&Johnson,345981
Hungary,2023-07-28,Pfizer/BioNTech,9782476
Hungary,2023-08-04,Pfizer/BioNTech,9782486
Hungary,2023-08-11,Johnson&Johnson,345984
Hungary,2023-08-11,Pfizer/BioNTech,9782518
Hungary,2023-08-18,Johnson&Johnson,345986
Hungary,2023-08-18,Pfizer/BioNTech,9782546
Hungary,2023-08-25,Johnson&Johnson,345987
Hungary,2023-08-25,Pfizer/BioNTech,9782585
Hungary,2023-09-01,Johnson&Johnson,345990
Hungary,2023-09-01,Pfizer/BioNTech,9782614
Hungary,2023-09-08,Pfizer/BioNTech,9782664
Hungary,2023-09-15,Johnson&Johnson,345995
Hungary,2023-09-15,Pfizer/BioNTech,9782709
Hungary,2023-09-22,Johnson&Johnson,345998
Hungary,2023-09-22,Pfizer/BioNTech,9782861
Hungary,2023-09-29,Johnson&Johnson,346000
Hungary,2023-09-29,Pfizer/BioNTech,9783019
Iceland,2022-01-01,Johnson&Johnson,0
Iceland,2022-01-01,Moderna,1
Iceland,2022-01-01,Oxford/AstraZeneca,0
Iceland,2022-01-01,Pfizer/BioNTech,0
Iceland,2022-01-02,Pfizer/BioNTech,1
Iceland,2022-01-03,Johnson&Johnson,6
Iceland,2022-01-03,Moderna,76
Iceland,2022-01-03,Pfizer/BioNTech,689
Iceland,2022-01-04,Johnson&Johnson,7
Iceland,2022-01-04,Moderna,168
Iceland,2022-01-04,Pfizer/BioNTech,1718
Iceland,2022-01-05,Johnson&Johnson,9
Iceland,2022-01-05,Moderna,294
Iceland,2022-01-05,Oxford/AstraZeneca,1
Iceland,2022-01-05,Pfizer/BioNTech,3768
Iceland,2022-01-06,Johnson&Johnson,12
Iceland,2022-01-06,Moderna,485
Iceland,2022-01-06,Pfizer/BioNTech,6953
Iceland,2022-01-07,Johnson&Johnson,22
Iceland,2022-01-07,Moderna,729
Iceland,2022-01-07,Pfizer/BioNTech,8346
Iceland,2022-01-08,Pfizer/BioNTech,8362
Iceland,2022-01-09,Pfizer/BioNTech,8363
Iceland,2022-01-10,Johnson&Johnson,26
Iceland,2022-01-10,Moderna,918
Iceland,2022-01-10,Pfizer/BioNTech,11575
Iceland,2022-01-11,Johnson&Johnson,31
Iceland,2022-01-11,Moderna,1124
Iceland,2022-01-11,Pfizer/BioNTech,16035
Iceland,2022-01-12,Johnson&Johnson,34
Iceland,2022-01-12,Moderna,1302
Iceland,2022-01-12,Pfizer/BioNTech,22705
Iceland,2022-01-13,Moderna,1449
Iceland,2022-01-13,Pfizer/BioNTech,28469
Iceland,2022-01-14,Johnson&Johnson,35
Iceland,2022-01-14,Moderna,1619
Iceland,2022-01-14,Pfizer/BioNTech,30567
Iceland,2022-01-15,Pfizer/BioNTech,30568
Iceland,2022-01-16,Moderna,1620
Iceland,2022-01-16,Pfizer/BioNTech,30569
Iceland,2022-01-17,Johnson&Johnson,43
Iceland,2022-01-17,Moderna,1957
Iceland,2022-01-17,Pfizer/BioNTech,32257
Iceland,2022-01-18,Johnson&Johnson,47
Iceland,2022-01-18,Moderna,2332
Iceland,2022-01-18,Pfizer/BioNTech,34256
Iceland,2022-01-19,Johnson&Johnson,52
Iceland,2022-01-19,Moderna,2648
Iceland,2022-01-19,Pfizer/BioNTech,39092
Iceland,2022-01-20,Johnson&Johnson,54
Iceland,2022-01-20,Moderna,2928
Iceland,2022-01-20,Pfizer/BioNTech,43103
Iceland,2022-01-21,Johnson&Johnson,55
Iceland,2022-01-21,Moderna,3249
Iceland,2022-01-21,Pfizer/BioNTech,44729
Iceland,2022-01-23,Pfizer/BioNTech,44731
Iceland,2022-01-24,Johnson&Johnson,58
Iceland,2022-01-24,Moderna,3426
Iceland,2022-01-24,Pfizer/BioNTech,45737
Iceland,2022-01-25,Johnson&Johnson,60
Iceland,2022-01-25,Moderna,3786
Iceland,2022-01-25,Pfizer/BioNTech,46800
Iceland,2022-01-26,Johnson&Johnson,63
Iceland,2022-01-26,Moderna,4191
Iceland,2022-01-26,Pfizer/BioNTech,49257
Iceland,2022-01-27,Johnson&Johnson,67
Iceland,2022-01-27,Moderna,4790
Iceland,2022-01-27,Pfizer/BioNTech,51456
Iceland,2022-01-28,Johnson&Johnson,68
Iceland,2022-01-28,Moderna,5439
Iceland,2022-01-28,Pfizer/BioNTech,52729
Iceland,2022-01-29,Moderna,5440
Iceland,2022-01-29,Pfizer/BioNTech,52731
Iceland,2022-01-30,Pfizer/BioNTech,52732
Iceland,2022-01-31,Johnson&Johnson,72
Iceland,2022-01-31,Moderna,5532
Iceland,2022-01-31,Pfizer/BioNTech,54541
Iceland,2022-02-01,Johnson&Johnson,75
Iceland,2022-02-01,Moderna,5624
Iceland,2022-02-01,Pfizer/BioNTech,57471
Iceland,2022-02-02,Johnson&Johnson,77
Iceland,2022-02-02,Moderna,5700
Iceland,2022-02-02,Pfizer/BioNTech,61392
Iceland,2022-02-03,Moderna,5762
Iceland,2022-02-03,Pfizer/BioNTech,65228
Iceland,2022-02-04,Johnson&Johnson,78
Iceland,2022-02-04,Moderna,5819
Iceland,2022-02-04,Pfizer/BioNTech,67431
Iceland,2022-02-05,Pfizer/BioNTech,67434
Iceland,2022-02-06,Pfizer/BioNTech,67435
Iceland,2022-02-07,Moderna,5820
Iceland,2022-02-07,Pfizer/BioNTech,67462
Iceland,2022-02-08,Moderna,5884
Iceland,2022-02-08,Pfizer/BioNTech,68122
Iceland,2022-02-09,Johnson&Johnson,79
Iceland,2022-02-09,Moderna,5948
Iceland,2022-02-09,Pfizer/BioNTech,69388
Iceland,2022-02-10,Moderna,5982
Iceland,2022-02-10,Pfizer/BioNTech,70416
Iceland,2022-02-11,Moderna,6012
Iceland,2022-02-11,Pfizer/BioNTech,70872
Iceland,2022-02-12,Pfizer/BioNTech,70874
Iceland,2022-02-14,Moderna,6022
Iceland,2022-02-14,Pfizer/BioNTech,70965
Iceland,2022-02-15,Moderna,6039
Iceland,2022-02-15,Pfizer/BioNTech,71216
Iceland,2022-02-16,Moderna,6056
Iceland,2022-02-16,Pfizer/BioNTech,71973
Iceland,2022-02-17,Moderna,6077
Iceland,2022-02-17,Pfizer/BioNTech,72348
Iceland,2022-02-18,Moderna,6105
Iceland,2022-02-18,Pfizer/BioNTech,72693
Iceland,2022-02-19,Pfizer/BioNTech,72694
Iceland,2022-02-21,Johnson&Johnson,80
Iceland,2022-02-21,Moderna,6189
Iceland,2022-02-21,Pfizer/BioNTech,73180
Iceland,2022-02-22,Johnson&Johnson,81
Iceland,2022-02-22,Moderna,6233
Iceland,2022-02-22,Pfizer/BioNTech,73449
Iceland,2022-02-23,Moderna,6303
Iceland,2022-02-23,Pfizer/BioNTech,73971
Iceland,2022-02-24,Johnson&Johnson,83
Iceland,2022-02-24,Moderna,6408
Iceland,2022-02-24,Pfizer/BioNTech,74537
Iceland,2022-02-25,Johnson&Johnson,84
Iceland,2022-02-25,Moderna,6493
Iceland,2022-02-25,Pfizer/BioNTech,74917
Iceland,2022-02-26,Pfizer/BioNTech,74918
Iceland,2022-02-28,Pfizer/BioNTech,74928
Iceland,2022-03-01,Pfizer/BioNTech,74985
Iceland,2022-03-02,Pfizer/BioNTech,75177
Iceland,2022-03-03,Pfizer/BioNTech,75318
Iceland,2022-03-04,Pfizer/BioNTech,75319
Iceland,2022-03-05,Pfizer/BioNTech,75333
Iceland,2022-03-07,Pfizer/BioNTech,75360
Iceland,2022-03-08,Pfizer/BioNTech,75450
Iceland,2022-03-09,Pfizer/BioNTech,75627
Iceland,2022-03-10,Pfizer/BioNTech,75755
Iceland,2022-03-11,Pfizer/BioNTech,75768
Iceland,2022-03-14,Pfizer/BioNTech,75803
Iceland,2022-03-15,Pfizer/BioNTech,75910
Iceland,2022-03-16,Pfizer/BioNTech,76045
Iceland,2022-03-17,Pfizer/BioNTech,76139
Iceland,2022-03-18,Pfizer/BioNTech,76160
Iceland,2022-03-21,Pfizer/BioNTech,76217
Iceland,2022-03-22,Pfizer/BioNTech,76335
Iceland,2022-03-23,Pfizer/BioNTech,76405
Iceland,2022-03-24,Johnson&Johnson,85
Iceland,2022-03-24,Pfizer/BioNTech,76505
Iceland,2022-03-25,Pfizer/BioNTech,76516
Iceland,2022-03-28,Pfizer/BioNTech,76558
Ireland,2021-01-01,Pfizer/BioNTech,0
Ireland,2021-01-08,Johnson&Johnson,6
Ireland,2021-01-08,Moderna,47
Ireland,2021-01-08,Oxford/AstraZeneca,76
Ireland,2021-01-08,Pfizer/BioNTech,53203
Ireland,2021-01-15,Moderna,1995
Ireland,2021-01-15,Oxford/AstraZeneca,143
Ireland,2021-01-15,Pfizer/BioNTech,100582
Ireland,2021-01-22,Johnson&Johnson,7
Ireland,2021-01-22,Moderna,2042
Ireland,2021-01-22,Oxford/AstraZeneca,293
Ireland,2021-01-22,Pfizer/BioNTech,150999
Ireland,2021-01-29,Moderna,2080
Ireland,2021-01-29,Oxford/AstraZeneca,522
Ireland,2021-01-29,Pfizer/BioNTech,205333
Ireland,2021-02-05,Johnson&Johnson,12
Ireland,2021-02-05,Moderna,2139
Ireland,2021-02-05,Novavax,1
Ireland,2021-02-05,Oxford/AstraZeneca,814
Ireland,2021-02-05,Pfizer/BioNTech,259090
Ireland,2021-02-12,Johnson&Johnson,15
Ireland,2021-02-12,Moderna,4145
Ireland,2021-02-12,Oxford/AstraZeneca,18679
Ireland,2021-02-12,Pfizer/BioNTech,273052
Ireland,2021-02-19,Johnson&Johnson,30
Ireland,2021-02-19,Moderna,5405
Ireland,2021-02-19,Novavax,2
Ireland,2021-02-19,Oxford/AstraZeneca,39525
Ireland,2021-02-19,Pfizer/BioNTech,337359
Ireland,2021-02-26,Johnson&Johnson,47
Ireland,2021-02-26,Moderna,9987
Ireland,2021-02-26,Novavax,4
Ireland,2021-02-26,Oxford/AstraZeneca,73527
Ireland,2021-02-26,Pfizer/BioNTech,388400
Ireland,2021-03-05,Johnson&Johnson,69
Ireland,2021-03-05,Moderna,17526
Ireland,2021-03-05,Oxford/AstraZeneca,101621
Ireland,2021-03-05,Pfizer/BioNTech,440986
Ireland,2021-03-12,Johnson&Johnson,97
Ireland,2021-03-12,Moderna,21633
Ireland,2021-03-12,Oxford/AstraZeneca,135242
Ireland,2021-03-12,Pfizer/BioNTech,494522
Ireland,2021-03-19,Johnson&Johnson,124
Ireland,2021-03-19,Moderna,23479
Ireland,2021-03-19,Novavax,5
Ireland,2021-03-19,Oxford/AstraZeneca,139339
Ireland,2021-03-19,Pfizer/BioNTech,557568
Ireland,2021-03-26,Johnson&Johnson,140
Ireland,2021-03-26,Moderna,31640
Ireland,2021-03-26,Novavax,6
Ireland,2021-03-26,Oxford/AstraZeneca,177904
Ireland,2021-03-26,Pfizer/BioNTech,644676
Ireland,2021-04-02,Johnson&Johnson,179
Ireland,2021-04-02,Moderna,44585
Ireland,2021-04-02,Novavax,8
Ireland,2021-04-02,Oxford/AstraZeneca,213571
Ireland,2021-04-02,Pfizer/BioNTech,737611
Ireland,2021-04-09,Johnson&Johnson,268
Ireland,2021-04-09,Moderna,53207
Ireland,2021-04-09,Oxford/AstraZeneca,245618
Ireland,2021-04-09,Pfizer/BioNTech,829397
Ireland,2021-04-16,Johnson&Johnson,290
Ireland,2021-04-16,Moderna,58227
Ireland,2021-04-16,Oxford/AstraZeneca,254747
Ireland,2021-04-16,Pfizer/BioNTech,970774
Ireland,2021-04-23,Johnson&Johnson,304
Ireland,2021-04-23,Moderna,71794
Ireland,2021-04-23,Oxford/AstraZeneca,313253
Ireland,2021-04-23,Pfizer/BioNTech,1097533
Ireland,2021-04-30,Johnson&Johnson,380
Ireland,2021-04-30,Moderna,86080
Ireland,2021-04-30,Novavax,10
Ireland,2021-04-30,Oxford/AstraZeneca,397617
Ireland,2021-04-30,Pfizer/BioNTech,1215511
Ireland,2021-05-07,Johnson&Johnson,731
Ireland,2021-05-07,Moderna,96089
Ireland,2021-05-07,Oxford/AstraZeneca,524881
Ireland,2021-05-07,Pfizer/BioNTech,1333390
Ireland,2021-05-14,Johnson&Johnson,1655
Ireland,2021-05-14,Moderna,122373
Ireland,2021-05-14,Oxford/AstraZeneca,605165
Ireland,2021-05-14,Pfizer/BioNTech,1554902
Ireland,2021-05-21,Johnson&Johnson,40920
Ireland,2021-05-21,Moderna,161937
Ireland,2021-05-21,Oxford/AstraZeneca,620873
Ireland,2021-05-21,Pfizer/BioNTech,1793863
Ireland,2021-05-28,Johnson&Johnson,58515
Ireland,2021-05-28,Moderna,198007
Ireland,2021-05-28,Novavax,11
Ireland,2021-05-28,Oxford/AstraZeneca,672608
Ireland,2021-05-28,Pfizer/BioNTech,1999295
Ireland,2021-06-04,Johnson&Johnson,71845
Ireland,2021-06-04,Moderna,237434
Ireland,2021-06-04,Novavax,13
Ireland,2021-06-04,Oxford/AstraZeneca,711219
Ireland,2021-06-04,Pfizer/BioNTech,2186358
Ireland,2021-06-11,Johnson&Johnson,73377
Ireland,2021-06-11,Moderna,277546
Ireland,2021-06-11,Oxford/AstraZeneca,730291
Ireland,2021-06-11,Pfizer/BioNTech,2422899
Ireland,2021-06-18,Johnson&Johnson,75565
Ireland,2021-06-18,Moderna,321013
Ireland,2021-06-18,Novavax,14
Ireland,2021-06-18,Oxford/AstraZeneca,825359
Ireland,2021-06-18,Pfizer/BioNTech,2650351
Ireland,2021-06-25,Johnson&Johnson,80201
